Day,URL,Content
305,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/305,"Yesterday, Paul opened his discussion about food. Today, he pivots to discuss money, but then returns to food sacrificed to idols. Why sandwich money between food instructions?
Before this, Paul also connected bedrooms with courtrooms (1 Cor. 5-6). Those earlier topics both dealt with relationships: Are Jesus’ followers using each other for material gain (courtroom) or sex (bedroom), or are they truly
loving
one another?
Food and money both involve relationships too. Does freedom mean “eat whatever, whenever?” Does freedom mean “spend however you prefer?”
No
on both counts, says Paul. Instead, abstain from certain foods if others prefer that, then you will be free to love. Be free to let go of money in order to hang on to loving relationships.
Many teachers receive money for their service, but not Paul. This leads some to assume Paul’s teaching might be cheap and less important. Sure, Paul says, I have
liberty
to make my living from ministry, just like other apostles. But I am free. I don’t
have
to accept any payment. For the sake of love, I’m letting go of this right.
Instead, Paul makes tents to earn his living. But why,
specifically
?
The patron-beneficiary system at work in Paul’s day created a semiformal web of relationships where rich patrons gave favors, protection, and status, and recipients, or beneficiaries, then owed their loyalty and service in return. If Paul accepts financial favors, he’ll be in debt to wealthy givers, and he refuses to be tied down. By accepting no payment, he can serve rich and poor alike, and it eliminates any suspicion that he’s in it for the money.
So final answer about food and money—what’s the
correct
approach to both?
It depends on the situation, Paul says. You Corinthians have
liberty
to eat whatever, whenever. But if exercising that right causes other people to violate their consciences or to think Christians are worshiping another god, then, like Paul, let go of that right to embrace Jesus’ law of love.
Paul rejects the love of personal “rights” and, instead, accepts Jesus’ instruction to be compelled by love in every relationship.
Reflection Questions
Take a moment to review the stories from Israel’s history that Paul cites in today’s passage: the golden calf incident (Exod. 32:1-6; 1 Cor. 10:7), Korah’s rebellion and the Israelites’ grumbling response (Num. 16; 1 Cor. 10:10), the complaining that led to the plague of snakes (Num. 21:5-9; 1 Cor. 10:9), and the Israelites’ sexual sin and idolatry in Moab (Num. 25:1-9; 1 Cor. 10:8). What wisdom might these stories offer Paul’s readers (both then and now) as they face their own tests?
What are a few tangible examples from day-to-day life that require a decision between exercising your personal rights or letting go of them in an effort to bless and care for others?"
306,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/306,"In many ancient (and modern) religious systems, worshipers focus largely on their personal relationship with the deity. Temple rituals, sacrifices, and other acts of homage secure the individual’s good standing with the gods. Everyone does their own thing to make that happen.
When Jesus followers gather for worship, Paul says, it’s never about doing your own thing. To love God is to love others, so gatherings should not be filled with individuals asserting themselves over others. The
ecclesia
—a Greek word for “gathering,” translated as “church”—is not a competition, it’s a fellowship.
Whether it’s about the clothing they wear, the Lord’s Supper they share, or the spiritual gifts they bear, Paul says the same. Respect one another. You Corinthians are a
body
in Christ.
Take turns leading when praying aloud and prophesying. Avoid dressing or sporting hairstyles that disrupt peaceful relationships. Avoid behavior that creates disorder. Men and women mutually depend on each other. You
all
belong to the same body.
In Paul’s day, the Lord’s Supper was a full meal. However, dinner guests customarily sat according to social rank, with the “honorable” receiving the best food, and the “lessers” getting scraps. Though it was the Lord’s Supper, the rich would eat their fill and let the poor go hungry. In this way, rich Corinthians opposed Jesus. Paul encourages generous, mutual sharing. You
all
belong to the same body.
Live the same way in terms of spiritual gifts, Paul says. Some claim that
their
spiritual gifts are more important than others. But God’s gifts do not give anyone a higher status. Everyone benefits when each person uses their gifts. You
all
belong to the same body.
Whatever divisions they face, the Gospel bridges them, uniting men and women, rich and poor, slave and free, into one fellowship—Jesus’
one
body.
Reflection Questions
Meditate on Paul’s use of the body metaphor to describe the church. How does this metaphor encourage unity within the church? What does it reveal about the value of diversity?
Read 1 Corinthians 11:17-34 carefully. How are the Corinthians abusing the Lord’s Supper? How might following Jesus’ original instructions for this meal counter the divisions within the Corinthian church?"
307,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/307,"When God first created humans, what was his goal? At what point would God say that the human being is
complete
?
So far in 1 Corinthians, we’ve seen Paul emphasizing love between individuals and groups as the ultimate goal for human life. In today’s reading,
love
gets prioritized above everything, even faith and hope. Paul says that without it, all the spiritual gifts and great acts of faith accomplish nothing (1 Cor. 13:1-13).
Truly loving others begins with accepting Jesus’ kind of love, which is to care for and bless others no matter what, whether friend or foe. Love is a determined choice, not a fluctuating feeling, always willing to give oneself for the well-being of others.
Love is patient, Paul says. Love is kind and never rude or self-seeking. Love drives people to say things like, “I forgive you,” and “I hate that this awful thing happened to you.” People who love stick around when others abandon. They remain attuned to the needs of others, seeing people not as resources to use or obstacles to avoid, but as miracles of God.
As you read Paul’s words today, meditate on the all-encompassing, active nature of love. It’s the way God built humanity to live. You’ll learn more about that in today’s video by zooming in on the Greek word
teleios
, which is about completing the purpose or goal.
Notice, too, how Paul explains spiritual gifts. Using spiritual gifts without love always bolsters pride and may bolster status. However, exercising spiritual gifts with love blesses and builds others up. During the weekly gathering, Paul says, Jesus followers should use their gifts with love
always
.
The same goes for all of life, every day of the week. Being loving is being like God. It means helping others move out of chaos and toward order, out of conflict and toward peace as true human beings, completed in Jesus’ way of love.
Reflection Questions
In the Sermon on the Mount, Jesus calls his followers to “be
teleios
, as your heavenly Father is
teleios
” (Matt. 5:48). Take a moment to meditate on Matthew 5. According to Jesus, how does a mature, or
teleios
, human treat others? How does this compare to the behavior of the Corinthians?
Meditate on Paul’s description of love (1 Cor. 13:4-8a). How does his description match the actions and teachings of Jesus? What sort of community might be formed by people who act in accordance with this definition of love?"
308,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/308,"Paul has been tackling heavy issues in this letter. So far, he’s covered social conflict, sexual ethics, lawsuits, food laws, money, clothing, religious observance, and spiritual gifts. Today, Paul pivots to what he considers
the
central issue of the Christian faith: Jesus’ resurrection.
If we die and stay dead, then it makes sense to fight for survival and pursue personal satisfaction as much as possible. You only live once, so take as much temporary life as you can get on your own terms. But if God preserves human life through the grave, unto resurrection, then it makes sense to live with love and receive eternal life as God provides it on his terms.
Paul’s new life in Jesus depends entirely on Jesus’ resurrection. However, some in Corinth are boldly proclaiming that human resurrection is not a thing. They say it cannot happen, period.
If there’s no resurrection, Paul says, then by that logic, Jesus remains in the grave and all of this effort aimed at following in his way is utterly pointless. If Jesus died and stayed dead, then Christ’s whole story crumbles. But more than 500 people saw the risen Jesus, says Paul (1 Cor. 15:6).
Since Jesus’ bodily resurrection is real, human beings can also expect a bodily resurrection, a full restoration of life including one’s physical body. This resurrection means a person can trust God alone—not military strength—for survival, and can trust God alone—not temporary pleasure—for ultimate satisfaction.
The resurrection hope is why the Gospel shapes every area of life. It’s why Paul calls the Corinthians to strive for unity, practice sexual integrity, and seek to love others well. While doing so may cost everything, including one’s life, it’s always worth it because life cannot truly be lost. God alone is responsible for preserving it, even through death.
Paul wraps up his discussion by claiming the resurrection gives Christians victory through Jesus. As you’ll learn in the video, Psalm 148 anticipates a king who would one day bring victory and rescue the world.
For Paul, Jesus is that promised King, and the victory God’s people have longed for comes
through
the resurrection. As Paul ends his letter to the Corinthians, we can look back and see how he touched on nearly every area of life.
Without the resurrection, none of it matters. Because of the resurrection, all of it matters.
Reflection Questions
Psalm 148 uses the symbol of a raised horn to describe how God’s messianic king will bring victory to Israel and rescue the world. Where do you see Paul describing Jesus’ resurrection as a cosmic victory in today’s reading?
How would you summarize Paul’s teaching on the resurrection? How is Jesus’ resurrection good news for Christians? How will followers of Jesus be changed at the final resurrection?"
309,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/309,"It’s much easier to cut and run, but love tends to stick. Paul is writing to Corinth, again, and love takes center stage, again.
After Paul’s last visit to Corinth, which turned out to be a time of painful confrontation, happiness is in short supply. Plus he had previously mentioned plans to visit them, but he changed those plans to avoid another painful confrontation (2 Cor. 2:1-2). So Paul takes up his pen instead, trying to do the hard, vulnerable work of reconciliation.
First, he attempts to reconcile
himself
to the Corinthians. He explains that he’s uninterested in stirring up more grief. He knows his letters felt aggressive, even abrasive, but he assures everyone that he wrote from a posture of loving concern, not judgmental condemnation.
So this letter to Corinth, 2 Corinthians, aims to reassure people that Paul’s love and commitment to their well-being are strong and ongoing.
Then Paul attempts to create a new kind of reconciliation
within
the community. Apparently, someone from Corinth wronged Paul, but he refuses to hold a grudge. He encourages the community to discontinue any further rebuke or social shaming of the person who did wrong and restore this person to fellowship instead. He says it will be that kind of forgiveness and love, not condemnation, that pushes back against the Satan’s dark schemes.
Relational bonds strain and sometimes break. By trusting the truth of Jesus’ Gospel, especially his resurrection, people can bring healing, restoration, and reconciliation. This will always brighten a world suffering under the darkness of shattered relationships and broken communities.
Watch today’s video for a preview of 2 Corinthians and the way Paul’s belief in the resurrection spurs him to reconcile with his difficult but beloved church.
Reflection Questions
Paul faces rejection from the Corinthians because they have a distorted value system. Take a moment to reflect on the value system of your own context. Where do the teachings of Jesus conflict with these values? What values does the gospel prioritize?
Meditate on Paul’s prayer for comfort (2 Cor. 1:3-7). Where does Paul find comfort in the midst of his suffering? How does the Gospel transform Paul’s experience of suffering?"
310,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/310,"Some Corinthians want Paul to prove himself with honorable credentials. He essentially says, “You guys
are
my credentials. You want to see evidence that proves I’m legit? No problem. Just look in the mirror.”
First-century Corinthian society was obsessed with “glory” and placed a high premium on social honor. A poor, itinerant tentmaker like Paul, whose public speaking led to more yawns than amens, would be dismissed or overlooked for someone with more cash and flash.
Gobsmacked, Paul says the Corinthians would not have experienced the transformation they had if Paul’s message had been illegitimate. Notice: Paul is telling people to be impressed
not
by the honorable credentials he brings but by the spiritual fruit forming as a result of the real Gospel.
Paul then argues that the Corinthian church
already
has
the glory they so desperately seek. The earlier covenant formed at Sinai was so glorious that it caused Moses’ face to shine. But even that shine eventually faded. Jesus’ new covenant, to which the Corinthians belong, allows each person to shine with Christ’s unfading glory.
Be wise, however, because divine glory often looks like social shame. Paul argues God’s divine glory shines not through human power or material wealth. God is love. God’s glory shines brightest when the Corinthians love like Jesus loves.
It’s the glory seen in a person who, like Jesus, willfully accepts persecution, suffering, and humiliation in order to bear God’s image before the world and continue loving God and others well. Watch today’s video to learn more about humanity’s role and responsibility as God’s image bearers.
Jesus’ Kingdom values are inverted—the gentle vulnerability seen as weak or shameful by mainstream standards is actually powerful and glorious in God’s Kingdom. So Paul reminds the Corinthians to see true glory at the bottom of the honor-shame system.
That may feel weird, but fear not. You’ll find God in Christ hanging out there too, shining with glory that never ends.
Reflection Questions
If Christ is the image of God, and if humanity is called to be the image of God, then what sorts of attitudes, values, and/or practices might people follow to reflect the image of God to the world around them?
Take a moment to review the story of Moses’ radiant face in Exodus 34:29-35. According to Paul, how is God’s new covenant partnership with humanity, through Jesus and the Spirit, superior to the former covenant? God’s covenant partnership with Israel was glorious enough to make Moses’ face shine. What does that tell us about the new covenant?"
311,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/311,"When relationships break, our hearts hurt … and they harden. Something feels dead inside. But when relationships reconnect, when both parties ask, “Are we good?” and agree, “Yes, all good”—that’s reconciliation.
Hearts soften, and something good returns to life.
The same happens as humanity reconnects with God, Paul writes. Because Christ is reconciling the whole world to himself, not holding people’s sins against them (2 Cor. 5:19), Paul pleads, “Be reconciled to God” (2 Cor. 5:20). Paul describes reconciling to God as living by faith, not by sight.
For Paul, “faith” is not merely a leap to believe something without evidence. Instead, it’s an active life of trust in Christ, based on his evidence. The faithful way is good, but don’t skip the clarifying details.
Paul suffers intense distress, beatings, imprisonment, sleepless nights, and severe hunger in order to remain faithfully Christlike toward all (2 Cor. 6:4-7). If you’re driven by circumstances,
walking by sight
, then such experiences spark fear and suggest you’re on the wrong path.
But it’s the “love of Christ” that compels us, Paul says (2 Cor. 5:14), which drives out all fear.
If you’re
walking by faith
through good and bad circumstances, you tell the truth, trust Christ, and wield one “weapon” along the way, which is right relating or “righteousness.” You choose to treat people with patience, generosity, and genuine love (2 Cor. 6:6-7).
Walking by faith is not new, as you’ll see in today’s video. Psalm 1 encourages people to walk the path that leads to righteousness. When Paul encourages the Corinthians to righteousness, he reminds them of the path that God has been beckoning his people to follow from the beginning.
Choosing reconciliation with God and others is choosing
life.
In the end, human beings reconnect to become a giant group of friends who are totally good with one another and who say to God, “We’re all good with you as well.”
Reflection Questions
Meditate on the way Paul describes his ministry (2 Cor. 6:4-10). How does his work mirror that of the prophets in the Hebrew Bible and Jesus’ own ministry? What conclusions can you draw based on the similarities?
Psalm 1 describes two paths. One path leads to life, and the other leads to death. How does Paul use similar language in his letter to the Corinthians? According to Psalm 1 and 2 Corinthians 6 (see also 2 Cor. 5:10), what does the path of life look like for God’s people?"
312,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/312,"Before Paul pivots to discuss generosity in this letter, he once more addresses the community-wide grief people were experiencing after his most recent interactions with them. You can feel Paul’s heart in this painful, deeply personal section (2 Cor. 7:2-16), which provides a good example of wisdom from Proverbs 27:6: “Faithful are the wounds from a friend.”
Paul’s hard words caused pain for the Corinthians, and he humbly acknowledges this. But he’s also their friend, and his words were faithful. They produced good fruit.
Rather than driving the Corinthians to despair or causing an irreparable rift, Paul’s rebuke compelled the Corinthians toward stronger faith and love. This church that once gave Paul headaches is now giving him life. I’m so proud of you guys, and even more, “I am completely confident in you” (2 Cor. 7:16).
Then, he focuses on an awkward topic. Their friends in Jerusalem were suffering intense famine, but the Corinthians’ previous effort to collect and deliver aid never materialized. Paul could have rebuked them for failing, but instead, he appeals to their first love.
You guys were awesome last year in both your giving
and
your genuine desire to give, Paul says. I think you should stay that good course and finish what you started (2 Cor. 8:10-11).
You’ll be joining good company. Poor Macedonian Jesus followers have already given generously with great love. You can too. Even more, look to Jesus, the best example
ever.
Christ made himself poor to make his followers rich. Follow his way of love and generosity for others.
Paul sees generosity as a sign of God’s Kingdom taking root. When a reconciled community works together, love overflows, burdens get shared, and God’s grace moves through people in tangible ways that bless and bring life to all.
Reflection Questions
As you read today’s passage, pay attention to the personal language Paul uses with the Corinthians. What might this suggest about the depth of relationship in Paul’s churches? How does this inform the depth of relationships we might hope for in church life today?
Paul quotes from Exodus 16:18 when describing how churches might meet each other’s needs. What does that passage reveal about how God provides for his people? How might this help you understand the believer’s role in mediating God’s provision?"
313,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/313,"Who is more honored in society: the rich or the poor? We know the answer. Those without resources are looked down on, becoming isolated and exposed to even greater suffering and loss. It's not hard to see why we end up believing survival depends on money rather than God.
Keeping and protecting wealth feels safe. Giving it away feels risky, even dangerously unwise. In this kind of culture, which is not too different from our own, Paul is attempting to teach Jesus’ way of freedom through generosity.
Paul has been reminding everyone about the ongoing famine in Jerusalem, encouraging the Corinthians to share generously and assuring them of his confidence that they’ll do the right thing (2 Cor. 9:4).
Notice Paul envisioning a world where “God is able to make
all grace
[or
every gift]
overflow to you so that, because you have enough of everything in every way at all times, you will overflow in every good work” (2 Cor. 9:8).
Having enough of everything all the time. Doesn’t that sound like Eden?
Paul knows that 1st-century Corinth is not Eden. However, he’s teaching these Jesus followers to live like it is. Since the beginning, God created humans to trust him for life. So with joy and faith, finish sending that generous gift to Jerusalem, he says.
Trust God more than your bank accounts because God’s creation is always abundant (2 Cor. 9:10-15). Watch today’s video to dive deeper into themes of generosity and abundance in the Bible.
In chapter 10, Paul pivots to a final, personal challenge for the Corinthians. Stop worrying about outward appearance. People accuse Paul of having a mighty pen but a “meh” microphone, which is no problem to him. He’s not about performance or platform-building to increase his personal fan base. He’s about loving people in Jesus’ truth and abundance.
So stop measuring success and glory with mainstream values, he says throughout the letter. Drop the obsession with celebrity and social honor by embracing sincere love for the generous and good work of Jesus instead, the kind causing people to boast not in themselves but in the Lord (2 Cor. 10:17).
Reflection Questions
Paul was convinced of God’s abundant gift, or grace, which turns death into life and exposes the falsehood of scarcity to reveal abundance throughout creation. He challenged the Corinthians to live lives transformed by this truth. Can you think of any stories from the Hebrew Scriptures that might encourage the Corinthians to trust in God’s generous provision?
How might Jesus’ willingness to generously provide life by suffering death on a cross shape the way a Christian thinks, feels, and acts toward others? How might the cross inform the human characteristics that Jesus followers most value?"
314,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/314,"Paul wraps up his letter in today’s reading, but before the final greetings, he wants a word with the so-called “super-apostles.”
Proud preachers have infiltrated the church, offering necessary respect for Paul but also declaring Paul’s inadequacy in comparison to their greater, better knowledge and teaching. Paul was cool, sure, but we’re bringing something even more. Take a look at our brilliant spiritual gifts and mystical experiences!
This “super” group might razzle and even dazzle, Paul warns, but don’t let their strutting about fool you. They look like workers of light, but it’s a disguise. And who else disguises himself as a worker of light? Yeah, the Satan.
Yikes
.
In Christ, Paul preaches the truth. But like the serpent in Eden, they deceive.
To further expose reality, Paul compares their boasting about things that make them look superior with his own boasting about suffering and weakness. I got beaten up here, kicked out of town there, and shipwrecked on an island. I even escaped mob hatred by way of a basket once.
Those super-apostles brag about hollow things the world values, and they always demand more money. If I brag about anything, it’s the way of Christ and whatever suffering is necessary to join him in it.
Paul freely suffers for the Gospel, paying his own way and unchained to social status or fear. Lives like this reveal the humble, powerful beauty of Christ and his Kingdom.
Finishing up, Paul expresses a strong desire to return to Corinth. He’s hoping for a sweet family reunion where everyone is good with one another and with God.
For everyone in 1st-century Corinth and beyond, reconciliation is always hard. It is also—
always
—the most beautiful and worthwhile pursuit.
Reflection Questions
Paul would rather boast in his weaknesses than brag about respectable accomplishments. Why do you suppose he does this? How does this mindset match his message about the paradox of the cross?
Between Paul’s two letters to the Corinthians, we get a glimpse of a church struggling to walk faithfully with Christ. Where have you seen Paul’s letters emphasize the role of the Gospel in transforming the Corinthians? What implications might this have for Christians today?"
315,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/315,"When Paul and Barnabas first traveled the Mediterranean to help Jesus’ Gospel take root, mobs sometimes brutally stoned them and left them for dead (see Acts 13-14). Still, their love for Jesus and others compelled Paul and Barnabas to start new church communities in Galatia, a Roman province.
Several years later, disagreement embroils the Galatian churches in conflict. Many begin to trust a different gospel, one that newcomers claim is superior to what Paul taught. They now require allegiance not only to Jesus but also to Jewish law and custom.
So Paul writes deeply personal expressions of shock. He’s angry in a loving way, knowing this twisted “gospel” offers no more than well-disguised enslavement. Along with his fiery pleas, Paul also saturates his letter to the Galatians with strong hope for their return to freedom, for which they had been set
free
in the first place. (Paul goes big on freedom; see Gal. 5:1.)
Paul starts the letter: Remember, the Gospel I preached came straight from God. No mediator, no books, no word of mouth. Why exchange the good news of freedom that God sent directly for old (bad) news crafted by humans with harmful agendas?
Paul sums up the good news in this letter. He tells them Jesus makes us right with God, which sets us free. In him, we find freedom to love others like he does.
Watch today’s video for an overview of Paul’s message to the Galatians and how the Gospel makes all things new.
Reflection Questions
Read Acts 15 and the Jerusalem Council. Why do you suppose Peter and others started to act differently around the antagonistic group despite the Council’s decision? Why do you think this creates considerable frustration for Paul?
Read Acts 9 and Paul’s commission from Jesus. How might the Galatians feel knowing that God specifically chose Paul to bring them the good news? How might this impact their current understanding of the debate raging in Galatia over the competing Gospel messages?"
316,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/316,"In this letter to Galatia, Paul is keenly aware of the power a fake gospel has to attract and destroy. Paul views these as high-stakes, life-and-death truths. So he amplifies his attempts from persuasion to provocation. In today’s reading, Paul faces the Galatians head-on with a hard question:
How could you be so easily duped?
To expose the false gospel infiltrating Galatian churches, Paul reminds them of two key stories, their own and Abraham’s. When you received the Holy Spirit, was it because you believed or because you followed human-created rules?
When Abraham was called “right” or “righteous” in his relationship with God, was it fundamentally because he
believed
God or because he was circumcised and therefore considered well-behaved by religious leaders?
Note: For Paul, belief connects to behavior inseparably, so he is
not
saying behavior matters less than belief. Instead, he’s suggesting that the truly faithful one orients on trust in God alone, not trust in the approval of religious “authorities.” Right standing before God comes through Jesus,
not
works of the law.
Next, Paul anticipates their objections: Paul, you say that righteousness comes by faith,
not
by following works of law, but you just quoted the law to make your point. So you’re really affirming the goodness of law-following. The antagonists you warn against do the same thing. So what makes your message different, really?
Paul explains that the law was good and served like a teacher or guardian (Gal. 3:24), exposing sin and showing God’s people how to live. However, the law was always temporary, serving as a guide to help people until the time Christ arrived.
Christ Jesus creates a permanent covenant that welcomes not some, but all people, into the family of God—into
his own life
(Gal. 3:28).
Notice how today’s reading begins with strong provocation but ends with patient, loving care. Paul might have a mighty pen, but it comes from a paternal heart.
Reflection Questions
Compare today’s reading to Jesus’ testimony in John 5:31-47. Where do you see Paul picking up on Jesus’ insistence that the Hebrew Scriptures point to and find their fulfillment in Jesus?
Look up Isaiah 49:15 and 66:13. What do these images of a mother’s fierce, committed love for her children reveal about Paul’s love for the Galatians and God’s love for his people?"
317,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/317,"If you’re set free from the law, does that mean you’re free to be lawless? No, says Paul, this is not freedom
from
restraint. It’s freedom
to love
. In Christ, you’re set free to live a specific way, compelled by love for God and neighbor.
In today’s reading, Paul explains that although the Galatians (and all people) are no longer required to follow the letter of Jewish law, they are free (and still instructed by God) to live in the spirit of that law. They can fulfill the law’s goal of loving one another without strictly adhering to its unique works, especially the cultural identifiers like food, Sabbath, and circumcision regulations.
Many Galatians remain concerned about how any person, especially a Gentile, could even understand God’s will without the law. So Paul essentially argues that one does not need Leviticus or Deuteronomy to discern that punching your neighbor, stumbling out of bars, or using and abusing others to satisfy lustful appetites opposes the spirit of God’s law. Living like that is rejecting Jesus’ Kingdom values.
The Spirit leads people to a better way, always. This leading includes energizing human beings to deal kindly with annoying or oppositional people, to deny the desires of the flesh, and to seek reconciliation when relationships break.
Still, some in Galatia were no doubt nervous about doing anything that looked like dishonoring God’s law. So Paul offers this final nugget: If you want to fulfill the law, carry one another’s burdens.
In other words, if you want to fulfill God’s law to its core, stop assuming that circumcision, eating kosher, or resting on the Sabbath are
themselves
the path to such fulfillment. Whether you’re still following those laws or not, the essence of God’s law is love. Fulfilling it means loving one another without prejudice or partiality.
The law was a guardian until Christ arrived. Christ showed the world that to fulfill all of God’s law is to love one another sincerely.
Reflection Questions
Take a moment to reread Matthew 16:5-12. How does Jesus use the metaphor of yeast to instruct his disciples in this story? How might this help you understand Paul’s use of the same metaphor to describe false teaching in the Galatian churches (Gal. 5:9)?
Compare Galatians 5:14 to Matthew 22:36-40. What have you learned from Paul and Jesus about the ultimate purpose of the law?"
318,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/318,"If you cruise by Psalm 8 too quickly, what you read might tempt you to go on a power trip. Humans crowned with glory and majesty? Yes, please. Bring me my scepter and loyal subjects. I get to be in charge!
But by looking closer and seeing Psalm 8 in context, as you’ll see in today’s video, you see the psalmist declaring that all things are actually subjected under
the messiah’s
feet. Humanity is ruling, but people rule in partnership with the messiah, meaning humanity alone is not in charge.
God created humans not to rule on their own, however they choose, but to bear his image and rule with God in God’s specific way. Today’s reading in Ephesians describes this kind of rulership with different “p” words:
praise
for God and the kind intention of his will,
prayer
for the Spirit-infused power to love God and others, and
people
uniting peacefully as portable temples.
That kind of ruling is about mutually blessing one another, not controlling one another.
Writing to the Ephesian church, Paul opens by exalting Jesus as the Messiah, whom Psalm 8 and the rest of the Hebrew Bible had long anticipated. Then, Paul prays that the Ephesians would come to realize that the Father sent the Messiah—his divine Son (not divine warriors)—to defeat evil oppressors. To be an evil-defeating cosmic ruler, therefore, is to live “in Christ,” a phrase Paul uses no less than 36 times in Ephesians alone.
The Messiah’s victory results not in God’s people experiencing infinite power to rule over their enemies with control, but in infinite power to live according to the way of God’s loving Spirit.
So Psalm 8 is absolutely correct. Yes, God enthroned humanity as his ruling partner. But such power neither subjugates nor divides. This power bears God’s image and presence in the world by walking in the way God first designed humanity.
For Paul, understanding the Messiah’s story allows the Ephesian church to embrace its own story. The Messiah grants power to participate in prayer, praise, and peace.
Reflection Questions
Paul tells the Ephesians that God created them to do “good works.” Meditating upon the whole Bible, what sorts of activities are good works? What people in the Scriptures modeled good works well?
Reflect on the purpose of the temple in the Hebrew Bible. What does it mean that the new humanity in Christ is now a temple? What role does this new temple play in the world?"
319,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/319,"Ephesians begins with power, exaltation, and people being seated in the heavenly realms. These are strong words from a man who is writing this letter while imprisoned. Don’t Paul’s chains undermine his entire message? How is he seated on high while also bound in chains down low? In today’s reading, Paul upends every expectation. He says his chains validate his claims.
Paul recognizes that imprisonment would be a source of shame and a sign of defeat to the Ephesians (and pretty much everyone). So he rethinks his shackles. He says that the new humanity in Christ gains its power not from government or religious authorities but from God’s Spirit. Real freedom in this sense cannot be taken away, even by oppressive rules and prison shackles.
After all, if Paul had political might or social capital, then his message might look a lot like a message repeated by this world’s strongest empires. But the good news of God now revealed in Christ marches forward not through those favored and granted “freedom” by the world’s powerful. It marches forward through loving people often ostracized by mainstream society—the poor, the lowly, and the despised, usually regarded as anything but free.
While chained up in a humble cell, Paul continues to freely spread the Gospel, knowing that God’s power is sufficient for the evil-defeating good works God calls each person to do.
What are those good works? Watch today’s video for a preview of how Paul argues that in light of the great salvation in the Messiah, the new humanity experiences transformation to live as a united body living out a new story.
Reflection Questions
Instead of being a status of shame, Paul considers his imprisonment to be for the glory of the Ephesians (Eph. 3:13). Paul finds his greatest honor in his suffering and ability to share and participate in Jesus’ suffering. In what ways is this different or similar to other value systems you observe around you?
Meditate upon Ephesians 4:1-3. How can humility, gentleness, patience, and love help maintain the unity of peace in Jesus? What happens to peace when one of these virtues is missing?"
320,https://www.bible.com/reading-plans/63058-bibleproject-one-story-that-leads-to-jesus/day/320,"The battle between light and darkness begins, in a sense, at Genesis 1 when God’s created light pierces into the void. The unfolding story keeps promising that light always wins. Darkness cannot overcome it. Paul employs the light metaphor to encourage the Ephesians to walk the radiant road now, as children of light (Eph. 5:8-10).
For those who are new to the path, Paul has some signposts to point out that will help everyone along the way. For starters, those on the path embrace wisdom. It’s almost like Paul is appealing to the book of Proverbs and its insistence on following Lady Wisdom, not Lady Folly. People walking in God’s light will be guided by the Spirit, not guided by their physical impulses for pleasure and strong substances.
Even more, as you walk with those on the illuminated path, you’ll likely hear the pleasant hum of grateful songs, praising God. You’ll hear constant thank yous that build people up, encouraging words that bring life. Walking in the light leads to a wiser path and more lovely speech.
It also means new ways of relating to others as family and community. Paul transforms the standard household codes of his day, based on social rank, into a way of mutual submission, honoring subordinates and loving all without reservation.
Love and light go hand in hand for God’s people.
Walking in the light is wonderful, but Paul also cautions readers against presuming that the path will be easy. The Satan still lurks. He’s always deceiving and dragging people back into darkness, Paul reminds the Ephesians in closing. As you’ll see in today’s video, the Satan isn’t
for
anything. He’s
anti
-everything.
So be wise. Stand guard. Put on your spiritual armor. Allow the light to keep overcoming the darkness as it has been doing, nonstop, since the beginning.
Reflection Questions
Instead of sexual immorality, greed, and foolish talking, Paul says to have “grateful thanksgiving.” How does practicing gratitude counter these things?
Meditate upon the armor listed in Ephesians 6:10-18. How have you seen those pieces of armor used throughout the Scriptures? How did they help withstand the evil one?"
